x [mm],y [mm],intensity [arb]
44.25,25.75,23.8082027435302
44.75,25.75,21.1314392089843
-44.75,26.25,14.7589530944824
-44.25,26.25,14.3290319442749
-43.75,26.25,13.784197807312
-43.25,26.25,13.2119169235229
-42.75,26.25,12.6705017089843
-42.25,26.25,12.1940965652465
-41.75,26.25,11.8079147338867
-41.25,26.25,11.5315036773681
-40.75,26.25,11.3799924850463
-40.25,26.25,11.3658790588378
-39.75,26.25,11.5010795593261
-39.25,26.25,11.7989606857299
-38.75,26.25,12.2764625549316
-38.25,26.25,12.9561052322387
-37.75,26.25,13.8677625656127
-37.25,26.25,15.0505218505859
-36.75,26.25,16.5547084808349
-36.25,26.25,18.4436950683593
-35.75,26.25,20.7957496643066
-35.25,26.25,23.705862045288
-34.75,26.25,27.286750793457
-34.25,26.25,31.6692466735839
-33.75,26.25,37.0013694763183
-33.25,26.25,43.4451637268066
-32.75,26.25,51.1727714538574
-32.25,26.25,60.358528137207
-31.75,26.25,71.1681823730468
-31.25,26.25,83.7478866577148
-30.75,26.25,98.2104415893554
-30.25,26.25,114.619583129882
-29.75,26.25,132.977661132812
-29.25,26.25,153.215835571289
-28.75,26.25,175.188888549804
-28.25,26.25,198.677261352539
-27.75,26.25,223.397338867187
-27.25,26.25,249.020156860351
-26.75,26.25,275.195434570312
-26.25,26.25,301.579711914062
-25.75,26.25,327.864624023437
-25.25,26.25,353.799072265625
-24.75,26.25,379.206573486328
-24.25,26.25,403.989959716796
-23.75,26.25,428.127685546875
-23.25,26.25,451.659637451171
-22.75,26.25,474.666778564453
-22.25,26.25,497.247619628906
-21.75,26.25,519.494873046875
-21.25,26.25,541.475036621093
-20.75,26.25,563.215759277343
-20.25,26.25,584.700927734375
-19.75,26.25,605.87451171875
-19.25,26.25,626.651672363281
-18.75,26.25,646.9375
-18.25,26.25,666.649108886718
-17.75,26.25,685.735778808593
-17.25,26.25,704.196472167968
-16.75,26.25,722.090087890625
-16.25,26.25,739.535766601562
-15.75,26.25,756.705627441406
-15.25,26.25,773.809326171875
-14.75,26.25,791.072692871093
-14.25,26.25,808.713134765625
-13.75,26.25,826.920959472656
-13.25,26.25,845.840942382812
-12.75,26.25,865.558410644531
-12.25,26.25,886.098876953125
-11.75,26.25,907.422302246093
-11.25,26.25,929.434020996093
-10.75,26.25,951.990234375
-10.25,26.25,974.909606933593
-9.75,26.25,997.987609863281
-9.25,26.25,1021.00982666015
-8.75,26.25,1043.76782226562
-8.25,26.25,1066.07873535156
-7.75,26.25,1087.79992675781
-7.25,26.25,1108.84790039062
-6.75,26.25,1129.21447753906
-6.25,26.25,1148.97583007812
-5.75,26.25,1168.29504394531
-5.25,26.25,1187.41882324218
-4.75,26.25,1206.66003417968
-4.25,26.25,1226.37780761718
-3.75,26.25,1246.94677734375
-3.25,26.25,1268.72790527343
-2.75,26.25,1292.03771972656
-2.25,26.25,1317.12219238281
-1.75,26.25,1344.14575195312
-1.25,26.25,1373.18237304687
-0.75,26.25,1404.22314453125
-0.25,26.25,1437.19006347656
0.25,26.25,1471.95861816406
0.75,26.25,1508.37670898437
1.25,26.25,1546.29040527343
1.75,26.25,1585.55627441406
2.25,26.25,1626.05041503906
2.75,26.25,1667.67028808593
3.25,26.25,1710.32336425781
3.75,26.25,1753.92407226562
4.25,26.25,1798.37426757812
4.75,26.25,1843.55883789062
5.25,26.25,1889.33081054687
5.75,26.25,1935.51159667968
6.25,26.25,1981.8896484375
6.75,26.25,2028.22131347656
7.25,26.25,2074.23828125
7.75,26.25,2119.65356445312
8.25,26.25,2164.1640625
8.75,26.25,2207.46362304687
9.25,26.25,2249.24169921875
9.75,26.25,2289.19311523437
10.25,26.25,2327.0224609375
10.75,26.25,2362.44458007812
11.25,26.25,2395.19580078125
11.75,26.25,2425.02758789062
12.25,26.25,2451.70874023437
12.75,26.25,2475.0234375
13.25,26.25,2494.7626953125
13.75,26.25,2510.7158203125
14.25,26.25,2522.66650390625
14.75,26.25,2530.38452148437
15.25,26.25,2533.61889648437
15.75,26.25,2532.10546875
16.25,26.25,2525.5712890625
16.75,26.25,2513.7470703125
17.25,26.25,2496.3779296875
17.75,26.25,2473.2373046875
18.25,26.25,2444.14697265625
18.75,26.25,2408.98046875
19.25,26.25,2367.67578125
19.75,26.25,2320.23095703125
20.25,26.25,2266.71557617187
20.75,26.25,2207.26245117187
21.25,26.25,2142.08032226562
21.75,26.25,2071.45263671875
22.25,26.25,1995.7509765625
22.75,26.25,1915.43811035156
23.25,26.25,1831.07946777343
23.75,26.25,1743.33740234375
24.25,26.25,1652.97229003906
24.75,26.25,1560.81384277343
25.25,26.25,1467.74243164062
25.75,26.25,1374.64636230468
26.25,26.25,1282.38696289062
26.75,26.25,1191.76416015625
27.25,26.25,1103.48327636718
27.75,26.25,1018.13958740234
28.25,26.25,936.207580566406
28.75,26.25,858.044799804687
29.25,26.25,783.900817871093
29.75,26.25,713.933166503906
30.25,26.25,648.220642089843
30.75,26.25,586.780029296875
31.25,26.25,529.580139160156
31.75,26.25,476.546783447265
32.25,26.25,427.572875976562
32.75,26.25,382.525024414062
33.25,26.25,341.245971679687
33.75,26.25,303.561157226562
34.25,26.25,269.283782958984
34.75,26.25,238.218276977539
35.25,26.25,210.168334960937
35.75,26.25,184.940597534179
36.25,26.25,162.347930908203
36.75,26.25,142.208786010742
37.25,26.25,124.349601745605
37.75,26.25,108.602462768554
38.25,26.25,94.8028182983398
38.75,26.25,82.7864074707031
39.25,26.25,72.3875885009765
39.75,26.25,63.4393844604492
40.25,26.25,55.7725219726562
40.75,26.25,49.2195472717285
41.25,26.25,43.6177330017089
41.75,26.25,38.81245803833
42.25,26.25,34.6606483459472
42.75,26.25,31.0336723327636
43.25,26.25,27.818016052246
43.75,26.25,24.9162292480468
44.25,26.25,22.2509174346923
44.75,26.25,19.7663745880126
-44.75,26.75,14.1583242416381
-44.25,26.75,13.7978811264038
-43.75,26.75,13.3172464370727
-43.25,26.75,12.7977886199951
-42.75,26.75,12.2942562103271
-42.25,26.75,11.8390998840332
-41.75,26.75,11.4565420150756
-41.25,26.75,11.1654977798461
-40.75,26.75,10.9805641174316
-40.25,26.75,10.9134550094604
-39.75,26.75,10.9748058319091
-39.25,26.75,11.175947189331
-38.75,26.75,11.5307559967041
-38.25,26.75,12.057445526123
-37.75,26.75,12.7801151275634
-37.25,26.75,13.7304601669311
-36.75,26.75,14.9495687484741
-36.25,26.75,16.4896697998046
-35.75,26.75,18.4159336090087
-35.25,26.75,20.8083400726318
-34.75,26.75,23.7630176544189
-34.25,26.75,27.3931007385253
-33.75,26.75,31.8284091949462
-33.25,26.75,37.2134933471679
-32.75,26.75,43.7045593261718
-32.25,26.75,51.463020324707
-31.75,26.75,60.6459808349609
-31.25,26.75,71.3963317871093
-30.75,26.75,83.8297271728515
-30.25,26.75,98.0194625854492
-29.75,26.75,113.984153747558
-29.25,26.75,131.67724609375
-28.75,26.75,150.98094177246
-28.25,26.75,171.706710815429
-27.75,26.75,193.604125976562
-27.25,26.75,216.377166748046
-26.75,26.75,239.706634521484
-26.25,26.75,263.276794433593
-25.75,26.75,286.801574707031
-25.25,26.75,310.04736328125
-24.75,26.75,332.849639892578
-24.25,26.75,355.11880493164
-23.75,26.75,376.838500976562
-23.25,26.75,398.053192138671
-22.75,26.75,418.849792480468
-22.25,26.75,439.335998535156
-21.75,26.75,459.616668701171
-21.25,26.75,479.774505615234
-20.75,26.75,499.854736328125
-20.25,26.75,519.858459472656
-19.75,26.75,539.742553710937
-19.25,26.75,559.428161621093
-18.75,26.75,578.816284179687
-18.25,26.75,597.807800292968
-17.75,26.75,616.323364257812
-17.25,26.75,634.323181152343
-16.75,26.75,651.817932128906
-16.25,26.75,668.875
-15.75,26.75,685.613098144531
-15.25,26.75,702.192199707031
-14.75,26.75,718.79443359375
-14.25,26.75,735.602355957031
-13.75,26.75,752.780944824218
-13.25,26.75,770.456665039062
-12.75,26.75,788.709045410156
-12.25,26.75,807.560607910156
-11.75,26.75,826.97900390625
-11.25,26.75,846.880676269531
-10.75,26.75,867.139587402343
-10.25,26.75,887.597351074218
-9.75,26.75,908.077331542968
-9.25,26.75,928.397827148437
-8.75,26.75,948.387390136718
-8.25,26.75,967.900207519531
-7.75,26.75,986.831481933593
-7.25,26.75,1005.1314086914
-6.75,26.75,1022.81854248046
-6.25,26.75,1039.98754882812
-5.75,26.75,1056.80920410156
-5.25,26.75,1073.52722167968
-4.75,26.75,1090.4423828125
-4.25,26.75,1107.89392089843
-3.75,26.75,1126.232421875
-3.25,26.75,1145.79125976562
-2.75,26.75,1166.85974121093
-2.25,26.75,1189.66320800781
-1.75,26.75,1214.34594726562
-1.25,26.75,1240.96899414062
-0.75,26.75,1269.51489257812
-0.25,26.75,1299.90209960937
0.25,26.75,1332.0048828125
0.75,26.75,1365.67358398437
1.25,26.75,1400.75769042968
1.75,26.75,1437.11645507812
2.25,26.75,1474.62976074218
2.75,26.75,1513.19604492187
3.25,26.75,1552.72668457031
3.75,26.75,1593.13513183593
4.25,26.75,1634.326171875
4.75,26.75,1676.18493652343
5.25,26.75,1718.56774902343
5.75,26.75,1761.302734375
6.25,26.75,1804.18566894531
6.75,26.75,1846.98791503906
7.25,26.75,1889.46020507812
7.75,26.75,1931.33752441406
8.25,26.75,1972.34606933593
8.75,26.75,2012.20776367187
9.25,26.75,2050.64184570312
9.75,26.75,2087.36889648437
10.25,26.75,2122.11401367187
10.75,26.75,2154.60913085937
11.25,26.75,2184.59814453125
11.75,26.75,2211.837890625
12.25,26.75,2236.10229492187
12.75,26.75,2257.1806640625
13.25,26.75,2274.87524414062
13.75,26.75,2288.9990234375
14.25,26.75,2299.36669921875
14.75,26.75,2305.7900390625
15.25,26.75,2308.06762695312
15.75,26.75,2305.98999023437
16.25,26.75,2299.33666992187
16.75,26.75,2287.884765625
17.25,26.75,2271.41235351562
17.75,26.75,2249.7158203125
18.25,26.75,2222.61962890625
18.75,26.75,2189.98779296875
19.25,26.75,2151.73657226562
19.75,26.75,2107.83715820312
20.25,26.75,2058.32568359375
20.75,26.75,2003.30786132812
21.25,26.75,1942.966796875
21.75,26.75,1877.57092285156
22.25,26.75,1807.48034667968
22.75,26.75,1733.15295410156
23.25,26.75,1655.14636230468
23.75,26.75,1574.11755371093
24.25,26.75,1490.80810546875
24.75,26.75,1406.02624511718
25.25,26.75,1320.61242675781
25.75,26.75,1235.40893554687
26.25,26.75,1151.21789550781
26.75,26.75,1068.77038574218
27.25,26.75,988.69921875
27.75,26.75,911.524230957031
28.25,26.75,837.643920898437
28.75,26.75,767.34375
29.25,26.75,700.807556152343
29.75,26.75,638.133666992187
30.25,26.75,579.352905273437
30.75,26.75,524.444885253906
31.25,26.75,473.352447509765
31.75,26.75,425.988037109375
32.25,26.75,382.243347167968
32.75,26.75,341.993835449218
33.25,26.75,305.099639892578
33.75,26.75,271.410034179687
34.25,26.75,240.765991210937
34.75,26.75,213.0009765625
35.25,26.75,187.946701049804
35.75,26.75,165.435226440429
36.25,26.75,145.301345825195
36.75,26.75,127.381301879882
37.25,26.75,111.51602935791
37.75,26.75,97.5495300292968
38.25,26.75,85.3276748657226
38.75,26.75,74.6970825195312
39.25,26.75,65.5036544799804
39.75,26.75,57.5935440063476
40.25,26.75,50.8123779296875
40.75,26.75,45.0085945129394
41.25,26.75,40.0357131958007
41.75,26.75,35.7550621032714
42.25,26.75,32.0384140014648
42.75,26.75,28.770751953125
43.25,26.75,25.8510456085205
43.75,26.75,23.1934947967529
44.25,26.75,20.7313652038574
44.75,26.75,18.418321609497
-44.75,27.25,13.783272743225
-44.25,27.25,13.4943733215332
-43.75,27.25,13.0744447708129
-43.25,27.25,12.6003532409667
-42.75,27.25,12.1246681213378
-42.25,27.25,11.6792736053466
-41.75,27.25,11.2885684967041
-41.25,27.25,10.9719858169555
-40.75,27.25,10.7447023391723
-40.25,27.25,10.6187477111816
-39.75,27.25,10.604528427124
-39.25,27.25,10.7123508453369
-38.75,27.25,10.9540605545043
-38.25,27.25,11.3446350097656
-37.75,27.25,11.9035816192626
-37.25,27.25,12.6564750671386
-36.75,27.25,13.6366291046142
-36.25,27.25,14.8866748809814
-35.75,27.25,16.4602851867675
-35.25,27.25,18.4239978790283
-34.75,27.25,20.8586883544921
-34.25,27.25,23.8606433868408
-33.75,27.25,27.5419235229492
-33.25,27.25,32.0290145874023
-32.75,27.25,37.4608459472656
-32.25,27.25,43.9834823608398
-31.75,27.25,51.742130279541
-31.25,27.25,60.8722686767578
-30.75,27.25,71.4877700805664
-30.25,27.25,83.6668243408203
-29.75,27.25,97.4397583007812
-29.25,27.25,112.778717041015
-28.75,27.25,129.590881347656
-28.25,27.25,147.717971801757
-27.75,27.25,166.942977905273
-27.25,27.25,187.004974365234
-26.75,27.25,207.619049072265
-26.25,27.25,228.50048828125
-25.75,27.25,249.38931274414
-25.25,27.25,270.071960449218
-24.75,27.25,290.397247314453
-24.25,27.25,310.283447265625
-23.75,27.25,329.717163085937
-23.25,27.25,348.743896484375
-22.75,27.25,367.451568603515
-22.25,27.25,385.950378417968
-21.75,27.25,404.351623535156
-21.25,27.25,422.747772216796
-20.75,27.25,441.197265625
-20.25,27.25,459.714538574218
-19.75,27.25,478.268890380859
-19.25,27.25,496.790252685546
-18.75,27.25,515.180419921875
-18.25,27.25,533.331848144531
-17.75,27.25,551.146545410156
-17.25,27.25,568.555358886718
-16.75,27.25,585.531677246093
-16.25,27.25,602.098449707031
-15.75,27.25,618.328674316406
-15.25,27.25,634.336303710937
-14.75,27.25,650.261108398437
-14.25,27.25,666.250183105468
-13.75,27.25,682.438842773437
-13.25,27.25,698.934265136718
-12.75,27.25,715.802185058593
-12.25,27.25,733.061584472656
-11.75,27.25,750.682373046875
-11.25,27.25,768.59033203125
-10.75,27.25,786.675598144531
-10.25,27.25,804.803161621093
-9.75,27.25,822.825012207031
-9.25,27.25,840.594360351562
-8.75,27.25,857.978515625
-8.25,27.25,874.872314453125
-7.75,27.25,891.209533691406
-7.25,27.25,906.975463867187
-6.75,27.25,922.215270996093
-6.25,27.25,937.039428710937
-5.75,27.25,951.623291015625
-5.25,27.25,966.201477050781
-4.75,27.25,981.056091308593
-4.25,27.25,996.4970703125
-3.75,27.25,1012.84185791015
-3.25,27.25,1030.38806152343
-2.75,27.25,1049.39270019531
-2.25,27.25,1070.05151367187
-1.75,27.25,1092.48791503906
-1.25,27.25,1116.75036621093
-0.75,27.25,1142.81726074218
-0.25,27.25,1170.60888671875
0.25,27.25,1200.00805664062
0.75,27.25,1230.87829589843
1.25,27.25,1263.08178710937
1.75,27.25,1296.49230957031
2.25,27.25,1331.00146484375
2.75,27.25,1366.51684570312
3.25,27.25,1402.95617675781
3.75,27.25,1440.23681640625
4.25,27.25,1478.26330566406
4.75,27.25,1516.92041015625
5.25,27.25,1556.06384277343
5.75,27.25,1595.52221679687
6.25,27.25,1635.09594726562
6.75,27.25,1674.5654296875
7.25,27.25,1713.69604492187
7.75,27.25,1752.24536132812
8.25,27.25,1789.96459960937
8.75,27.25,1826.60485839843
9.25,27.25,1861.91735839843
9.75,27.25,1895.65014648437
10.25,27.25,1927.55151367187
10.75,27.25,1957.37145996093
11.25,27.25,1984.85986328125
11.75,27.25,2009.77954101562
12.25,27.25,2031.8984375
12.75,27.25,2051.00561523437
13.25,27.25,2066.90502929687
13.75,27.25,2079.41674804687
14.25,27.25,2088.37646484375
14.75,27.25,2093.62451171875
15.25,27.25,2095.00170898437
15.75,27.25,2092.34545898437
16.25,27.25,2085.48681640625
16.75,27.25,2074.2509765625
17.25,27.25,2058.45971679687
17.75,27.25,2037.94091796875
18.25,27.25,2012.537109375
18.75,27.25,1982.12145996093
19.25,27.25,1946.60314941406
19.75,27.25,1905.94262695312
20.25,27.25,1860.1591796875
20.75,27.25,1809.33862304687
21.25,27.25,1753.6474609375
21.75,27.25,1693.33666992187
22.25,27.25,1628.75305175781
22.75,27.25,1560.33850097656
23.25,27.25,1488.63403320312
23.75,27.25,1414.27258300781
24.25,27.25,1337.96606445312
24.75,27.25,1260.48034667968
25.25,27.25,1182.60681152343
25.75,27.25,1105.12829589843
26.25,27.25,1028.78295898437
26.75,27.25,954.231201171875
27.25,27.25,882.036071777343
27.75,27.25,812.64697265625
28.25,27.25,746.396545410156
28.75,27.25,683.509033203125
29.25,27.25,624.112915039062
29.75,27.25,568.259948730468
30.25,27.25,515.942504882812
30.75,27.25,467.110443115234
31.25,27.25,421.688049316406
31.75,27.25,379.579132080078
32.25,27.25,340.676330566406
32.75,27.25,304.865112304687
33.25,27.25,272.022796630859
33.75,27.25,242.022018432617
34.25,27.25,214.729080200195
34.75,27.25,190.004669189453
35.25,27.25,167.706436157226
35.75,27.25,147.689788818359
36.25,27.25,129.80955505371
36.75,27.25,113.918724060058
37.25,27.25,99.8718109130859
37.75,27.25,87.5241317749023
38.25,27.25,76.732063293457
38.75,27.25,67.3526153564453
39.25,27.25,59.2432632446289
39.75,27.25,52.2630500793457
40.25,27.25,46.2719993591308
40.75,27.25,41.1338844299316
41.25,27.25,36.7178153991699
41.75,27.25,32.900218963623
42.25,27.25,29.5671005249023
42.75,27.25,26.6163272857666
43.25,27.25,23.9586372375488
43.75,27.25,21.5191593170166
44.25,27.25,19.2409629821777
44.75,27.25,17.0861644744873
-44.75,27.75,13.5767412185668
-44.25,27.75,13.3658657073974
-43.75,27.75,13.0074558258056
-43.25,27.75,12.5749082565307
-42.75,27.75,12.1196956634521
-42.25,27.75,11.6742420196533
-41.75,27.75,11.264344215393
-41.25,27.75,10.9112825393676
-40.75,27.75,10.6320781707763
-40.25,27.75,10.4402904510498
-39.75,27.75,10.3471612930297
-39.25,27.75,10.3629131317138
-38.75,27.75,10.4982185363769
-38.25,27.75,10.7656497955322
-37.75,27.75,11.1809873580932
-37.25,27.75,11.7646732330322
-36.75,27.75,12.5433597564697
-36.25,27.75,13.5513706207275
-35.75,27.75,14.8323287963867
-35.25,27.75,16.4408359527587
-34.75,27.75,18.4439754486084
-34.25,27.75,20.9225120544433
-33.75,27.75,23.9715423583984
-33.25,27.75,27.6998462677001
-32.75,27.75,32.2285461425781
-32.25,27.75,37.6870193481445
-31.75,27.75,44.2061958312988
-31.25,27.75,51.9109497070312
-30.75,27.75,60.9094543457031
-30.25,27.75,71.280517578125
-29.75,27.75,83.06201171875
-29.25,27.75,96.2409591674804
-28.75,27.75,110.746673583984
-28.25,27.75,126.449356079101
-27.75,27.75,143.165267944335
-27.25,27.75,160.669570922851
-26.75,27.75,178.713516235351
-26.25,27.75,197.046096801757
-25.75,27.75,215.436309814453
-25.25,27.75,233.692947387695
-24.75,27.75,251.6796875
-24.25,27.75,269.322540283203
-23.75,27.75,286.610168457031
-23.25,27.75,303.586029052734
-22.75,27.75,320.334747314453
-22.25,27.75,336.96401977539
-21.75,27.75,353.585052490234
-21.25,27.75,370.294281005859
-20.75,27.75,387.157287597656
-20.25,27.75,404.198760986328
-19.75,27.75,421.398529052734
-19.25,27.75,438.69497680664
-18.75,27.75,455.994964599609
-18.25,27.75,473.188110351562
-17.75,27.75,490.166015625
-17.25,27.75,506.840087890625
-16.75,27.75,523.15576171875
-16.25,27.75,539.102478027343
-15.75,27.75,554.714477539062
-15.25,27.75,570.066650390625
-14.75,27.75,585.260986328125
-14.25,27.75,600.410583496093
-13.75,27.75,615.622741699218
-13.25,27.75,630.982604980468
-12.75,27.75,646.54248046875
-12.25,27.75,662.313415527343
-11.75,27.75,678.26611328125
-11.25,27.75,694.333435058593
-10.75,27.75,710.420104980468
-10.25,27.75,726.412048339843
-9.75,27.75,742.189208984375
-9.25,27.75,757.637145996093
-8.75,27.75,772.660278320312
-8.25,27.75,787.190673828125
-7.75,27.75,801.199523925781
-7.25,27.75,814.703002929687
-6.75,27.75,827.768920898437
-6.25,27.75,840.520812988281
-5.75,27.75,853.133483886718
-5.25,27.75,865.829406738281
-4.75,27.75,878.865966796875
-4.25,27.75,892.521362304687
-3.75,27.75,907.073974609375
-3.25,27.75,922.783569335937
-2.75,27.75,939.869445800781
-2.25,27.75,958.498413085937
-1.75,27.75,978.772399902343
-1.25,27.75,1000.72814941406
-0.75,27.75,1024.34301757812
-0.25,27.75,1049.54577636718
0.25,27.75,1076.23327636718
0.75,27.75,1104.28857421875
1.25,27.75,1133.59521484375
1.75,27.75,1164.04772949218
2.25,27.75,1195.55517578125
2.75,27.75,1228.04064941406
3.25,27.75,1261.43078613281
3.75,27.75,1295.6474609375
4.25,27.75,1330.59692382812
4.75,27.75,1366.16174316406
5.25,27.75,1402.19555664062
5.75,27.75,1438.52392578125
6.25,27.75,1474.94921875
6.75,27.75,1511.25830078125
7.25,27.75,1547.22766113281
7.75,27.75,1582.6337890625
8.25,27.75,1617.25402832031
8.75,27.75,1650.86865234375
9.25,27.75,1683.25817871093
9.75,27.75,1714.20092773437
10.25,27.75,1743.47033691406
10.75,27.75,1770.8310546875
11.25,27.75,1796.04431152343
11.75,27.75,1818.86950683593
12.25,27.75,1839.07263183593
12.75,27.75,1856.431640625
13.25,27.75,1870.74291992187
13.75,27.75,1881.82666015625
14.25,27.75,1889.52612304687
14.75,27.75,1893.70190429687
15.25,27.75,1894.22778320312
15.75,27.75,1890.98400878906
16.25,27.75,1883.85083007812
16.75,27.75,1872.705078125
17.25,27.75,1857.41748046875
17.75,27.75,1837.85778808593
18.25,27.75,1813.90258789062
18.75,27.75,1785.44616699218
19.25,27.75,1752.40869140625
19.75,27.75,1714.75158691406
20.25,27.75,1672.48852539062
20.75,27.75,1625.69384765625
21.25,27.75,1574.51965332031
21.75,27.75,1519.19934082031
22.25,27.75,1460.05834960937
22.75,27.75,1397.51452636718
23.25,27.75,1332.07702636718
23.75,27.75,1264.34033203125
24.25,27.75,1194.96899414062
24.75,27.75,1124.67468261718
25.25,27.75,1054.18579101562
25.75,27.75,984.219177246093
26.25,27.75,915.441955566406
26.75,27.75,848.447265625
27.25,27.75,783.730651855468
27.75,27.75,721.680786132812
28.25,27.75,662.574768066406
28.75,27.75,606.588684082031
29.25,27.75,553.80908203125
29.75,27.75,504.2529296875
30.25,27.75,457.885467529296
30.75,27.75,414.63735961914
31.25,27.75,374.420806884765
31.75,27.75,337.135803222656
32.25,27.75,302.678558349609
32.75,27.75,270.944580078125
33.25,27.75,241.827484130859
33.75,27.75,215.219497680664
34.25,27.75,191.009567260742
34.75,27.75,169.081619262695
35.25,27.75,149.315536499023
35.75,27.75,131.587036132812
36.25,27.75,115.7685546875
36.75,27.75,101.728256225585
37.25,27.75,89.3333969116211
37.75,27.75,78.450439453125
38.25,27.75,68.9463729858398
38.75,27.75,60.6889991760253
39.25,27.75,53.5476684570312
39.75,27.75,47.3942794799804
40.25,27.75,42.1030693054199
40.75,27.75,37.5525741577148
41.25,27.75,33.6267509460449
41.75,27.75,30.2163753509521
42.25,27.75,27.2208156585693
42.75,27.75,24.5500831604003
43.25,27.75,22.1259384155273
43.75,27.75,19.8836116790771
44.25,27.75,17.775047302246
44.75,27.75,15.7697820663452
-44.75,28.25,13.4558095932006
-44.25,28.25,13.3308696746826
-43.75,28.25,13.0380449295043
-43.25,28.25,12.6475620269775
-42.75,28.25,12.2103357315063
-42.25,28.25,11.7600955963134
-41.75,28.25,11.3250360488891
-41.25,28.25,10.9293985366821
-40.75,28.25,10.5931959152221
-40.25,28.25,10.3325414657592
-39.75,28.25,10.1604127883911
-39.25,28.25,10.0877122879028
-38.75,28.25,10.1245822906494
-38.25,28.25,10.281771659851
-37.75,28.25,10.5719718933105
-37.25,28.25,11.0112133026123
-36.75,28.25,11.6203823089599
-36.25,28.25,12.426604270935
-35.75,28.25,13.4647397994995
-35.25,28.25,14.778935432434
-34.75,28.25,16.4240474700927
-34.25,28.25,18.4668464660644
-33.75,28.25,20.9867935180664
-33.25,28.25,24.0758647918701
-32.75,28.25,27.8377170562744
-32.25,28.25,32.384536743164
-31.75,28.25,37.8316421508789
-31.25,28.25,44.2910461425781
-30.75,28.25,51.8621826171875
-30.25,28.25,60.620807647705
-29.75,28.25,70.6085510253906
-29.25,28.25,81.8236465454101
-28.75,28.25,94.2144012451171
-28.25,28.25,107.677139282226
-27.75,28.25,122.06037902832
-27.25,28.25,137.175094604492
-26.75,28.25,152.809478759765
-26.25,28.25,168.747772216796
-25.75,28.25,184.789459228515
-25.25,28.25,200.767395019531
-24.75,28.25,216.561080932617
-24.25,28.25,232.104782104492
-23.75,28.25,247.388290405273
-23.25,28.25,262.451232910156
-22.75,28.25,277.371673583984
-22.25,28.25,292.25048828125
-21.75,28.25,307.194366455078
-21.25,28.25,322.297790527343
-20.75,28.25,337.628875732421
-20.25,28.25,353.218017578125
-19.75,28.25,369.053009033203
-19.25,28.25,385.080474853515
-18.75,28.25,401.213317871093
-18.25,28.25,417.343292236328
-17.75,28.25,433.357940673828
-17.25,28.25,449.157043457031
-16.75,28.25,464.667846679687
-16.25,28.25,479.855010986328
-15.75,28.25,494.723663330078
-15.25,28.25,509.31689453125
-14.75,28.25,523.704956054687
-14.25,28.25,537.971557617187
-13.75,28.25,552.198791503906
-13.25,28.25,566.451599121093
-12.75,28.25,580.768127441406
-12.25,28.25,595.152587890625
-11.75,28.25,609.574279785156
-11.25,28.25,623.971923828125
-10.75,28.25,638.262756347656
-10.25,28.25,652.3505859375
-9.75,28.25,666.139831542968
-9.25,28.25,679.544311523437
-8.75,28.25,692.499938964843
-8.25,28.25,704.970397949218
-7.75,28.25,716.957214355468
-7.25,28.25,728.501342773437
-6.75,28.25,739.688903808593
-6.25,28.25,750.649841308593
-5.75,28.25,761.555297851562
-5.25,28.25,772.611877441406
-4.75,28.25,784.051696777343
-4.25,28.25,796.118103027343
-3.75,28.25,809.052001953125
-3.25,28.25,823.073303222656
-2.75,28.25,838.366516113281
-2.25,28.25,855.068969726562
-1.75,28.25,873.263061523437
-1.25,28.25,892.976989746093
-0.75,28.25,914.189270019531
-0.25,28.25,936.840026855468
0.25,28.25,960.844665527343
0.75,28.25,986.109558105468
1.25,28.25,1012.54327392578
1.75,28.25,1040.06469726562
2.25,28.25,1068.60534667968
2.75,28.25,1098.10412597656
3.25,28.25,1128.49926757812
3.75,28.25,1159.72021484375
4.25,28.25,1191.67468261718
4.75,28.25,1224.24291992187
5.25,28.25,1257.27612304687
5.75,28.25,1290.59753417968
6.25,28.25,1324.00939941406
6.75,28.25,1357.30236816406
7.25,28.25,1390.26489257812
7.75,28.25,1422.68920898437
8.25,28.25,1454.37719726562
8.75,28.25,1485.13586425781
9.25,28.25,1514.77673339843
9.75,28.25,1543.10656738281
10.25,28.25,1569.921875
10.75,28.25,1595.005859375
11.25,28.25,1618.12768554687
11.75,28.25,1639.046875
12.25,28.25,1657.51953125
12.75,28.25,1673.31262207031
13.25,28.25,1686.20935058593
13.75,28.25,1696.0224609375
14.25,28.25,1702.59460449218
14.75,28.25,1705.79968261718
15.25,28.25,1705.53674316406
15.75,28.25,1701.72387695312
16.25,28.25,1694.28820800781
16.75,28.25,1683.16003417968
17.25,28.25,1668.26330566406
17.75,28.25,1649.517578125
18.25,28.25,1626.84240722656
18.75,28.25,1600.1650390625
19.25,28.25,1569.42895507812
19.75,28.25,1534.60754394531
20.25,28.25,1495.71557617187
20.75,28.25,1452.82275390625
21.25,28.25,1406.06750488281
21.75,28.25,1355.66271972656
22.25,28.25,1301.90588378906
22.75,28.25,1245.17907714843
23.25,28.25,1185.94848632812
23.75,28.25,1124.75598144531
24.25,28.25,1062.20666503906
24.75,28.25,998.943725585937
25.25,28.25,935.625671386718
25.75,28.25,872.894775390625
26.25,28.25,811.347839355468
26.75,28.25,751.510559082031
27.25,28.25,693.819091796875
27.75,28.25,638.609680175781
28.25,28.25,586.1162109375
28.75,28.25,536.478515625
29.25,28.25,489.755554199218
