Time [ms],Trace [mG]
0.958158,1.14292
0.95867,-0.160488
0.959182,-1.42487
0.959694,-2.40845
0.960206,-2.92151
0.960718,-2.86464
0.96123,-2.24659
0.961742,-1.17749
0.962254,0.160477
0.962766,1.55585
0.963278,2.81021
0.96379,3.77208
0.964302,4.35732
0.964814,4.55501
0.965326,4.41762
0.965838,4.03704
0.96635,3.51659
0.966862,2.94724
0.967374,2.39641
0.967886,1.90783
0.968398,1.50863
0.96891,1.21901
0.969422,1.05952
0.969934,1.05455
0.970446,1.22576
0.970958,1.57664
0.97147,2.07279
0.971982,2.62864
0.972494,3.10845
0.973006,3.34185
0.973518,3.15325
0.97403,2.39902
0.974542,1.00695
0.975054,-0.992639
0.975566,-3.45506
0.976078,-6.13458
0.97659,-8.72281
0.977102,-10.9021
0.977614,-12.406
0.978126,-13.0749
0.978638,-12.8938
0.97915,-12.0012
0.979662,-10.6646
0.980174,-9.23139
0.980686,-8.06203
0.981198,-7.46009
0.98171,-7.61263
0.982222,-8.55496
0.982734,-10.1678
0.983246,-12.2048
0.983758,-14.3464
0.98427,-16.2637
0.984782,-17.6846
0.985294,-18.4428
0.985806,-18.501
0.986318,-17.9436
0.98683,-16.9453
0.987342,-15.7259
0.987854,-14.4997
0.988366,-13.4316
0.988878,-12.6097
0.98939,-12.0402
0.989902,-11.6648
0.990414,-11.3892
0.990926,-11.1146
0.991438,-10.7628
0.99195,-10.2923
0.992462,-9.70419
0.992974,-9.03461
0.993486,-8.33692
0.993998,-7.65999
0.99451,-7.03235
0.995022,-6.45541
0.995534,-5.90644
0.996046,-5.3471
0.996558,-4.73731
0.99707,-4.05225
0.997582,-3.29903
0.998094,-2.52473
0.998606,-1.81118
0.999118,-1.26011
0.99963,-0.975248
1.00014,-1.04427
1.00065,-1.51934
1.00117,-2.40185
1.00168,-3.63717
1.00219,-5.12284
1.0027,-6.72456
1.00321,-8.29454
1.00373,-9.68883
1.00424,-10.782
1.00475,-11.4794
1.00526,-11.7239
1.00577,-11.4971
1.00629,-10.8161
1.0068,-9.73076
1.00731,-8.32102
1.00782,-6.69288
1.00833,-4.97204
1.00885,-3.29512
1.00936,-1.79987
1.00987,-0.614187
1.01038,0.154823
1.01089,0.431042
1.01141,0.180643
1.01192,-0.57887
1.01243,-1.77553
1.01294,-3.28702
1.01345,-4.95009
1.01397,-6.5741
1.01448,-7.96175
1.01499,-8.93609
1.0155,-9.36934
1.01601,-9.20586
1.01653,-8.4738
1.01704,-7.28438
1.01755,-5.81824
1.01806,-4.29883
1.01857,-2.95434
1.01909,-1.97639
1.0196,-1.48631
1.02011,-1.51758
1.02062,-2.01597
1.02113,-2.85596
1.02165,-3.86903
1.02216,-4.87984
1.02267,-5.74301
1.02318,-6.37054
1.02369,-6.74291
1.02421,-6.90329
1.02472,-6.93916
1.02523,-6.9557
1.02574,-7.04755
1.02625,-7.27736
1.02677,-7.66593
1.02728,-8.19482
1.02779,-8.81757
1.0283,-9.47492
1.02881,-10.1107
1.02933,-10.6836
1.02984,-11.1724
1.03035,-11.5698
1.03086,-11.8715
1.03137,-12.0677
1.03189,-12.1429
1.0324,-12.0805
1.03291,-11.8707
1.03342,-11.5211
1.03393,-11.0671
1.03445,-10.5775
1.03496,-10.1488
1.03547,-9.88618
1.03598,-9.87976
1.03649,-10.18
1.03701,-10.7799
1.03752,-11.6056
1.03803,-12.519
1.03854,-13.3375
1.03905,-13.8667
1.03957,-13.94
1.04008,-13.4529
1.04059,-12.3897
1.0411,-10.8355
1.04161,-8.97103
1.04213,-7.04388
1.04264,-5.32254
1.04315,-4.04466
1.04366,-3.37136
1.04417,-3.35716
1.04469,-3.93906
1.0452,-4.9478
1.04571,-6.14067
1.04622,-7.25234
1.04673,-8.05039
1.04725,-8.37915
1.04776,-8.1809
1.04827,-7.49491
1.04878,-6.43931
1.04929,-5.18021
1.04981,-3.89541
1.05032,-2.74075
1.05083,-1.82768
1.05134,-1.21562
1.05185,-0.919196
1.05237,-0.923788
1.05288,-1.19919
1.05339,-1.70601
1.0539,-2.39629
1.05441,-3.21257
1.05493,-4.08723
1.05544,-4.94275
1.05595,-5.69562
1.05646,-6.26664
1.05697,-6.5984
1.05749,-6.67424
1.058,-6.52913
1.05851,-6.2466
1.05902,-5.9428
1.05953,-5.74312
1.06005,-5.75404
1.06056,-6.03497
1.06107,-6.57806
1.06158,-7.30544
1.06209,-8.0856
1.06261,-8.76389
1.06312,-9.1998
1.06363,-9.30278
1.06414,-9.0581
1.06465,-8.53378
1.06517,-7.86608
1.06568,-7.22762
1.06619,-6.78775
1.0667,-6.67518
1.06721,-6.94992
1.06773,-7.59021
1.06824,-8.49805
1.06875,-9.5247
1.06926,-10.5071
1.06977,-11.3042
1.07029,-11.8241
1.0708,-12.0392
1.07131,-11.987
1.07182,-11.7548
1.07233,-11.4536
1.07285,-11.1881
1.07336,-11.0331
1.07387,-11.0212
1.07438,-11.1451
1.07489,-11.3703
1.07541,-11.654
1.07592,-11.9656
1.07643,-12.2972
1.07694,-12.6622
1.07745,-13.0829
1.07797,-13.573
1.07848,-14.117
1.07899,-14.6548
1.0795,-15.0821
1.08001,-15.2698
1.08053,-15.101
1.08104,-14.5102
1.08155,-13.5139
1.08206,-12.2249
1.08257,-10.8437
1.08309,-9.62838
1.0836,-8.84131
1.08411,-8.68582
1.08462,-9.25295
1.08513,-10.4953
1.08565,-12.2331
1.08616,-14.1865
1.08667,-16.0284
1.08718,-17.4458
1.08769,-18.1994
1.08821,-18.1663
1.08872,-17.3539
1.08923,-15.8845
1.08974,-13.9574
1.09025,-11.8024
1.09077,-9.63632
1.09128,-7.63261
1.09179,-5.90687
1.0923,-4.51878
1.09281,-3.48708
1.09333,-2.81054
1.09384,-2.4856
1.09435,-2.51289
1.09486,-2.89009
1.09537,-3.59463
1.09589,-4.5656
1.0964,-5.69487
1.09691,-6.83239
1.09742,-7.80643
1.09793,-8.45484
1.09845,-8.66301
1.09896,-8.39848
1.09947,-7.73039
1.09998,-6.8236
1.10049,-5.90384
1.10101,-5.20319
1.10152,-4.90036
1.10203,-5.07266
1.10254,-5.66889
1.10305,-6.51161
1.10357,-7.33072
1.10408,-7.82422
1.10459,-7.73237
1.1051,-6.90559
1.10561,-5.34816
1.10613,-3.22493
1.10664,-0.831977
1.10715,1.46208
1.10766,3.29063
1.10817,4.36647
1.10869,4.5441
1.1092,3.85023
1.10971,2.47517
1.11022,0.727469
1.11074,-1.03357
1.11125,-2.47247
1.11176,-3.34183
1.11227,-3.52483
1.11278,-3.04761
1.1133,-2.05923
1.11381,-0.785649
1.11432,0.530274
1.11483,1.68595
1.11534,2.55955
1.11586,3.12497
1.11637,3.44025
1.11688,3.61697
1.11739,3.78099
1.1179,4.03417
1.11842,4.42531
1.11893,4.93773
1.11944,5.49967
1.11995,6.0125
1.12046,6.38461
1.12098,6.55761
1.12149,6.51907
1.122,6.30453
1.12251,5.98781
1.12302,5.6619
1.12354,5.41279
1.12405,5.29775
1.12456,5.33716
1.12507,5.52073
1.12558,5.82483
1.1261,6.23077
1.12661,6.73936
1.12712,7.37463
1.12763,8.1765
1.12814,9.18374
1.12866,10.4111
1.12917,11.8285
1.12968,13.3483
1.13019,14.8284
1.1307,16.0925
1.13122,16.9646
1.13173,17.3102
1.13224,17.0691
1.13275,16.2761
1.13326,15.0613
1.13378,13.6348
1.13429,12.252
1.1348,11.1656
1.13531,10.5751
1.13582,10.5858
1.13634,11.1865
1.13685,12.2504
1.13736,13.555
1.13787,14.8185
1.13838,15.7472
1.1389,16.0885
1.13941,15.6793
1.13992,14.4805
1.14043,12.5866
1.14094,10.2086
1.14146,7.63639
1.14197,5.1863
1.14248,3.14679
1.14299,1.72815
1.1435,1.02614
1.14402,1.00878
1.14453,1.52989
1.14504,2.36705
1.14555,3.27062
1.14606,4.012
1.14658,4.42153
1.14709,4.41206
1.1476,3.98544
1.14811,3.21785
1.14862,2.22917
1.14914,1.14759
1.14965,0.0829663
1.15016,-0.887324
1.15067,-1.72125
1.15118,-2.40517
1.1517,-2.94032
1.15221,-3.32721
1.15272,-3.55614
1.15323,-3.607
1.15374,-3.45969
1.15426,-3.11091
1.15477,-2.59106
1.15528,-1.9753
1.15579,-1.3824
1.1563,-0.958515
1.15682,-0.845295
1.15733,-1.14152
1.15784,-1.86833
1.15835,-2.94798
1.15886,-4.20289
1.15938,-5.37968
1.15989,-6.19626
1.1604,-6.40232
1.16091,-5.84031
1.16142,-4.49271
1.16194,-2.50183
1.16245,-0.154083
1.16296,2.16827
1.16347,4.05851
1.16398,5.16589
1.1645,5.27012
1.16501,4.3317
1.16552,2.50492
1.16603,0.109213
1.16654,-2.43339
1.16706,-4.67773
1.16757,-6.23511
1.16808,-6.8401
1.16859,-6.39403
1.1691,-4.97399
1.16962,-2.80507
1.17013,-0.207228
1.17064,2.46452
1.17115,4.87484
1.17166,6.75175
1.17218,7.91553
1.17269,8.28957
1.1732,7.89426
1.17371,6.83129
1.17422,5.26644
1.17474,3.41576
1.17525,1.5317
1.17576,-0.116285
1.17627,-1.26854
1.17678,-1.70682
1.1773,-1.28834
1.17781,0.020683
1.17832,2.12066
1.17883,4.77469
1.17934,7.63153
1.17986,10.2747
1.18037,12.2902
1.18088,13.3402
1.18139,13.229
1.1819,11.9453
1.18242,9.67269
1.18293,6.76436
1.18344,3.68629
1.18395,0.940186
1.18446,-1.02098
1.18498,-1.86863
1.18549,-1.45368
1.186,0.170317
1.18651,2.75794
1.18702,5.91308
1.18754,9.15227
1.18805,11.9805
1.18856,13.9721
1.18907,14.8409
1.18958,14.4878
1.1901,13.014
1.19061,10.7021
1.19112,7.96985
1.19163,5.30188
1.19214,3.16915
1.19266,1.94529
1.19317,1.84118
1.19368,2.87093
1.19419,4.85502
1.1947,7.45363
1.19522,10.2227
1.19573,12.6859
1.19624,14.4119
1.19675,15.0832
1.19726,14.5436
1.19778,12.8153
1.19829,10.0872
1.1988,6.67917
1.19931,2.98952
1.19982,-0.569136
1.20034,-3.63205
1.20085,-5.93263
1.20136,-7.3319
1.20187,-7.8241
1.20238,-7.51778
1.2029,-6.5999
1.20341,-5.29527
1.20392,-3.8306
1.20443,-2.4092
1.20494,-1.19614
1.20546,-0.313431
1.20597,0.158153
1.20648,0.174809
1.20699,-0.272653
1.2075,-1.15298
1.20802,-2.38445
1.20853,-3.82742
1.20904,-5.29092
1.20955,-6.55578
1.21006,-7.41146
1.21058,-7.69957
1.21109,-7.35335
1.2116,-6.42594
1.21211,-5.09551
1.21262,-3.64285
1.21314,-2.40083
1.21365,-1.68792
1.21416,-1.74185
1.21467,-2.66712
1.21518,-4.40983
1.2157,-6.76287
1.21621,-9.40222
1.21672,-11.945
1.21723,-14.0194
1.21774,-15.3332
1.21826,-15.7269
1.21877,-15.2011
1.21928,-13.9111
1.21979,-12.1337
1.2203,-10.2141
1.22082,-8.50562
1.22133,-7.31136
1.22184,-6.83516
1.22235,-7.15211
1.22286,-8.2029
1.22338,-9.81403
1.22389,-11.7349
1.2244,-13.6802
1.22491,-15.3733
1.22542,-16.5852
1.22594,-17.1681
1.22645,-17.0735
1.22696,-16.3537
1.22747,-15.145
1.22798,-13.6415
1.2285,-12.0612
1.22901,-10.6102
1.22952,-9.45009
1.23003,-8.67087
1.23054,-8.28113
1.23106,-8.21549
1.23157,-8.35764
1.23208,-8.56946
1.23259,-8.71939
1.2331,-8.70548
1.23362,-8.47003
1.23413,-8.00424
1.23464,-7.33994
1.23515,-6.53151
1.23566,-5.63653
1.23618,-4.70311
1.23669,-3.76517
1.2372,-2.84223
1.23771,-1.94058
1.23822,-1.05522
1.23874,-0.172332
1.23925,0.728103
1.23976,1.67278
1.24027,2.69577
1.24078,3.83428
1.2413,5.11627
1.24181,6.54526
1.24232,8.08902
1.24283,9.67417
1.24334,11.1886
1.24386,12.4919
1.24437,13.4355
1.24488,13.8893
1.24539,13.7714
1.2459,13.0722
1.24642,11.8678
1.24693,10.3211
1.24744,8.66741
1.24795,7.18507
1.24846,6.15274
1.24898,5.79899
1.24949,6.25315
1.25,7.50872
1.25051,9.40818
1.25102,11.6538
1.25154,13.8443
1.25205,15.5343
1.25256,16.3091
1.25307,15.8597
1.25358,14.0424
1.2541,10.9106
1.25461,6.71346
1.25512,1.8615
1.25563,-3.13461
1.25614,-7.74202
1.25666,-11.4848
1.25717,-14.0096
1.25768,-15.1272
1.25819,-14.8279
1.2587,-13.2704
1.25922,-10.7497
1.25973,-7.6521
1.26024,-4.40334
1.26075,-1.42139
1.26126,0.923765
1.26178,2.34108
1.26229,2.64275
1.2628,1.75963
1.26331,-0.253013
1.26382,-3.21812
1.26434,-6.84767
1.26485,-10.7639
1.26536,-14.5342
1.26587,-17.7185
1.26638,-19.9261
1.2669,-20.8759
1.26741,-20.4483
1.26792,-18.7183
1.26843,-15.9586
1.26894,-12.6116
1.26946,-9.22509
1.26997,-6.3655
1.27048,-4.52343
1.27099,-4.02817
1.2715,-4.98868
1.27202,-7.27491
1.27253,-10.5447
1.27304,-14.309
1.27355,-18.0229
1.27406,-21.1833
1.27458,-23.4116
1.27509,-24.5063
1.2756,-24.4589
1.27611,-23.4337
1.27662,-21.7185
1.27714,-19.6583
1.27765,-17.5899
1.27816,-15.7892
1.27867,-14.4409
1.27918,-13.632
1.2797,-13.3634
1.28021,-13.5669
1.28072,-14.1265
1.28123,-14.8989
1.28174,-15.7324
1.28226,-16.4756
1.28277,-16.982
1.28328,-17.1173
1.28379,-16.7731
1.2843,-15.8876
1.28482,-14.4633
1.28533,-12.576
1.28584,-10.3709
1.28635,-8.04784
1.28686,-5.83793
1.28738,-3.96789
1.28789,-2.62041
1.2884,-1.89695
1.28891,-1.79683
1.28942,-2.21783
1.28994,-2.97807
1.29045,-3.85222
1.29096,-4.61319
1.29147,-5.0733
1.29198,-5.11577
1.2925,-4.71121
1.29301,-3.91484
1.29352,-2.8448
1.29403,-1.64749
1.29454,-0.460603
1.29506,0.613544
1.29557,1.52146
1.29608,2.25917
1.29659,2.86275
1.2971,3.39091
1.29762,3.90462
1.29813,4.45059
1.29864,5.05385
1.29915,5.72275
1.29966,6.46096
1.30018,7.2787
1.30069,8.1959
1.3012,9.23679
1.30171,10.4172
1.30222,11.728
1.30274,13.1187
1.30325,14.4887
1.30376,15.6905
1.30427,16.5498
1.30478,16.9004
1.3053,16.6228
1.30581,15.6761
1.30632,14.1132
1.30683,12.0755
1.30734,9.76784
1.30786,7.41925
1.30837,5.23857
1.30888,3.37441
1.30939,1.89067
1.3099,0.765031
1.31042,-0.0898182
1.31093,-0.790041
1.31144,-1.44229
1.31195,-2.11364
1.31246,-2.81801
1.31298,-3.52163
1.31349,-4.16421
1.314,-4.68899
1.31451,-5.06904
1.31502,-5.3208
1.31554,-5.49702
1.31605,-5.66363
1.31656,-5.87187
1.31707,-6.13529
1.31758,-6.41934
1.3181,-6.64568
1.31861,-6.71658
1.31912,-6.55209
1.31963,-6.12771
1.32014,-5.49885
1.32066,-4.80403
1.32117,-4.24625
1.32168,-4.05375
1.32219,-4.4299
1.3227,-5.50224
1.32322,-7.28544
1.32373,-9.6691
1.32424,-12.434
1.32475,-15.29
1.32526,-17.9242
1.32578,-20.053
1.32629,-21.4695
1.3268,-22.0758
1.32731,-21.8917
1.32782,-21.0404
1.32834,-19.7181
1.32885,-18.1566
1.32936,-16.5857
1.32987,-15.1996
1.33038,-14.1327
1.3309,-13.4497
1.33141,-13.1521
1.33192,-13.1941
1.33243,-13.5004
1.33294,-13.9776
1.33346,-14.5218
1.33397,-15.0272
1.33448,-15.3911
1.33499,-15.5173
1.3355,-15.3191
1.33602,-14.728
1.33653,-13.7091
1.33704,-12.2769
1.33755,-10.5044
1.33806,-8.52179
1.33858,-6.50551
1.33909,-4.65868
1.3396,-3.18324
1.34011,-2.24605
1.34062,-1.9458
1.34114,-2.29104
1.34165,-3.1946
1.34216,-4.48598
1.34267,-5.93735
1.34318,-7.2981
1.3437,-8.33431
1.34421,-8.86771
1.34472,-8.80566
1.34523,-8.15336
1.34574,-7.00657
1.34626,-5.53047
1.34677,-3.92969
1.34728,-2.41425
1.34779,-1.16454
1.3483,-0.301355
1.34882,0.131194
1.34933,0.167425
1.34984,-0.0918909
1.35035,-0.498024
1.35086,-0.877341
1.35138,-1.0575
1.35189,-0.893945
1.3524,-0.293076
1.35291,0.772614
1.35342,2.2582
1.35394,4.04986
1.35445,5.97811
1.35496,7.84119
1.35547,9.43648
1.35598,10.5939
1.3565,11.2055
1.35701,11.246
1.35752,10.7809
1.35803,9.95666
1.35854,8.97656
1.35906,8.06603
1.35957,7.4349
1.36008,7.24332
1.36059,7.57892
1.3611,8.44681
1.36162,9.77149
1.36213,11.4098
1.36264,13.1735
1.36315,14.8565
1.36366,16.2597
1.36418,17.2114
1.36469,17.5843
1.3652,17.3094
1.36571,16.3872
1.36622,14.8931
1.36674,12.977
1.36725,10.8532
1.36776,8.78179
1.36827,7.0391
1.36878,5.87822
1.3693,5.48363
1.36981,5.92815
1.37032,7.14375
1.37083,8.91667
1.37134,10.9102
1.37186,12.7155
1.37237,13.9241
1.37288,14.2093
1.37339,13.3983
1.3739,11.5175
1.37442,8.80158
1.37493,5.65612
1.37544,2.58138
1.37595,0.0684852
1.37646,-1.50467
1.37698,-1.95261
1.37749,-1.31738
1.378,0.147952
1.37851,2.03932
1.37902,3.89426
1.37954,5.29475
1.38005,5.95686
1.38056,5.78041
1.38107,4.84864
1.38158,3.38604
1.3821,1.69187
1.38261,0.0688935
1.38312,-1.23912
1.38363,-2.08397
1.38414,-2.41721
1.38466,-2.26457
1.38517,-1.68597
1.38568,-0.738643
1.38619,0.543436
1.3867,2.14486
1.38722,4.04458
1.38773,6.18326
1.38824,8.43804
1.38875,10.6151
1.38926,12.4667
1.38978,13.7345
1.39029,14.2103
1.3908,13.7993
1.39131,12.5653
1.39183,10.7373
1.39234,8.67543
1.39285,6.80303
1.39336,5.52083
1.39387,5.11716
1.39439,5.69538
1.3949,7.14026
1.39541,9.13499
1.39592,11.2262
1.39643,12.9195
1.39695,13.7852
1.39746,13.5479
1.39797,12.1425
1.39848,9.72262
1.39899,6.62364
1.39951,3.29015
1.40002,0.185622
1.40053,-2.29538
1.40104,-3.89349
1.40155,-4.51699
1.40207,-4.23596
1.40258,-3.24677
1.40309,-1.81829
1.4036,-0.235181
1.40411,1.25135
1.40463,2.45755
1.40514,3.27974
1.40565,3.68837
1.40616,3.70899
1.40667,3.40294
1.40719,2.85358
1.4077,2.16163
1.40821,1.44738
1.40872,0.853604
1.40923,0.543061
1.40975,0.685005
1.41026,1.43213
1.41077,2.88993
1.41128,5.08407
1.41179,7.9336
1.41231,11.2408
1.41282,14.707
1.41333,17.9761
1.41384,20.6962
1.41435,22.5853
1.41487,23.4863
1.41538,23.4001
1.41589,22.4915
1.4164,21.061
1.41691,19.4846
1.41743,18.1373
1.41794,17.3173
1.41845,17.1918
1.41896,17.7699
1.41947,18.9046
1.41999,20.3244
1.4205,21.6869
1.42101,22.6455
1.42152,22.9155
1.42203,22.3274
1.42255,20.8578
1.42306,18.6317
1.42357,15.8989
1.42408,12.9879
1.42459,10.249
1.42511,7.99287
1.42562,6.43535
1.42613,5.66076
1.42664,5.61295
1.42715,6.11411
1.42767,6.90451
1.42818,7.69313
1.42869,8.20999
1.4292,8.25198
1.42971,7.71198
1.43023,6.58514
1.43074,4.95333
1.43125,2.95791
1.43176,0.770715
1.43227,-1.43175
1.43279,-3.48724
1.4333,-5.25858
1.43381,-6.63656
1.43432,-7.53958
1.43483,-7.91502
1.43535,-7.74432
1.43586,-7.05294
1.43637,-5.91908
1.43688,-4.4771
1.43739,-2.9087
1.43791,-1.42146
1.43842,-0.217604
1.43893,0.542658
1.43944,0.773836
1.43995,0.487303
1.44047,-0.208194
1.44098,-1.12924
1.44149,-2.06022
1.442,-2.80353
1.44251,-3.22294
1.44303,-3.27074
1.44354,-2.99127
1.44405,-2.50151
1.44456,-1.95161
1.44507,-1.47721
1.44559,-1.15794
1.4461,-0.994736
1.44661,-0.914291
1.44712,-0.798093
1.44763,-0.526307
1.44815,-0.0209046
1.44866,0.722831
1.44917,1.6228
1.44968,2.51964
1.45019,3.20793
1.45071,3.48171
1.45122,3.17902
1.45173,2.21365
1.45224,0.588703
1.45275,-1.60758
1.45327,-4.21787
1.45378,-7.0402
1.45429,-9.85354
1.4548,-12.4408
1.45531,-14.6053
1.45583,-16.1834
1.45634,-17.0557
1.45685,-17.1595
1.45736,-16.5012
1.45787,-15.1667
1.45839,-13.3251
1.4589,-11.2228
1.45941,-9.16307
1.45992,-7.46986
1.46043,-6.44161
1.46095,-6.30119
1.46146,-7.15097
1.46197,-8.94215
1.46248,-11.4679
1.46299,-14.3847
1.46351,-17.26
1.46402,-19.6406
1.46453,-21.1257
1.46504,-21.4343
1.46555,-20.4515
1.46607,-18.2494
1.46658,-15.0761
1.46709,-11.3141
1.4676,-7.4187
1.46811,-3.84833
1.46863,-0.99738
1.46914,0.859839
1.46965,1.60566
1.47016,1.29005
1.47067,0.116917
1.47119,-1.5893
1.4717,-3.42948
1.47221,-4.98557
1.47272,-5.88232
1.47323,-5.84643
1.47375,-4.75282
1.47426,-2.65043
1.47477,0.234852
1.47528,3.52273
1.47579,6.7275
1.47631,9.32949
1.47682,10.8583
1.47733,10.9702
1.47784,9.50681
1.47835,6.52461
1.47887,2.29391
1.47938,-2.73697
1.47989,-8.00627
1.4804,-12.9209
1.48091,-16.942
1.48143,-19.6611
1.48194,-20.8542
1.48245,-20.5065
1.48296,-18.809
1.48347,-16.1261
1.48399,-12.9388
1.4845,-9.77275
1.48501,-7.12212
1.48552,-5.38263
1.48603,-4.80038
1.48655,-5.44258
1.48706,-7.19292
1.48757,-9.77381
1.48808,-12.7932
1.48859,-15.8071
1.48911,-18.3863
1.48962,-20.1767
1.49013,-20.9506
1.49064,-20.6351
1.49115,-19.3156
1.49167,-17.2136
1.49218,-14.6442
1.49269,-11.9635
1.4932,-9.51159
1.49371,-7.56132
1.49423,-6.28046
1.49474,-5.71311
1.49525,-5.78161
1.49576,-6.30719
1.49627,-7.04293
1.49679,-7.71438
1.4973,-8.06315
1.49781,-7.88474
1.49832,-7.05863
1.49883,-5.56578
1.49935,-3.49284
1.49986,-1.02129
1.50037,1.59739
1.50088,4.07736
1.50139,6.14391
1.50191,7.57914
1.50242,8.26063
1.50293,8.18246
1.50344,7.45408
1.50395,6.27685
1.50447,4.90135
1.50498,3.57607
1.50549,2.49537
1.506,1.76364
1.50651,1.38342
1.50703,1.26802
1.50754,1.27175
1.50805,1.22856
1.50856,0.993693
1.50907,0.474407
1.50959,-0.356626
1.5101,-1.4692
1.51061,-2.79796
1.51112,-4.26863
1.51163,-5.81915
1.51215,-7.40914
1.51266,-9.02102
1.51317,-10.6508
1.51368,-12.2916
1.51419,-13.9145
1.51471,-15.4566
1.51522,-16.8252
1.51573,-17.915
1.51624,-18.6338
1.51675,-18.9259
1.51727,-18.7896
1.51778,-18.2858
1.51829,-17.5356
1.5188,-16.7024
1.51931,-15.9558
1.51983,-15.432
1.52034,-15.2005
1.52085,-15.25
1.52136,-15.4895
1.52187,-15.7652
1.52239,-15.8906
1.5229,-15.689
1.52341,-15.0373
1.52392,-13.8956
1.52443,-12.3143
1.52495,-10.4208
1.52546,-8.3956
1.52597,-6.44172
1.52648,-4.75156
1.52699,-3.4772
1.52751,-2.71063
1.52802,-2.47924
1.52853,-2.75125
1.52904,-3.44359
1.52955,-4.42916
1.53007,-5.5457
1.53058,-6.61145
1.53109,-7.44394
1.5316,-7.87994
1.53211,-7.79704
1.53263,-7.13917
1.53314,-5.94256
1.53365,-4.34751
1.53416,-2.58859
1.53467,-0.960613
1.53519,0.230457
1.5357,0.725106
1.53621,0.367817
1.53672,-0.848886
1.53723,-2.76655
1.53775,-5.08123
1.53826,-7.39766
1.53877,-9.30617
1.53928,-10.4629
1.53979,-10.6584
1.54031,-9.86039
1.54082,-8.21944
1.54133,-6.03411
1.54184,-3.6817
1.54235,-1.5346
1.54287,0.119016
1.54338,1.12975
1.54389,1.50623
1.5444,1.39833
1.54491,1.05003
1.54543,0.734911
1.54594,0.687735
1.54645,1.05207
1.54696,1.85739
1.54747,3.02804
1.54799,4.41469
1.5485,5.83439
1.54901,7.11112
1.54952,8.10892
1.55003,8.74945
1.55055,9.00859
1.55106,8.89696
1.55157,8.43796
1.55208,7.65459
1.55259,6.56846
1.55311,5.20778
1.55362,3.61984
1.55413,1.88408
1.55464,0.120001
1.55515,-1.51846
1.55567,-2.8656
1.55618,-3.7798
1.55669,-4.17929
1.5572,-4.06687
1.55771,-3.53794
1.55823,-2.76901
1.55874,-1.98743
1.55925,-1.42499
1.55976,-1.26888
1.56027,-1.62414
1.56079,-2.49806
1.5613,-3.8079
1.56181,-5.40659
1.56232,-7.12159
1.56283,-8.79742
1.56335,-10.3306
1.56386,-11.684
1.56437,-12.8771
1.56488,-13.9608
1.56539,-14.9856
1.56591,-15.9738
1.56642,-16.8991
1.56693,-17.6827
1.56744,-18.2094
1.56795,-18.3618
1.56847,-18.0592
1.56898,-17.2882
1.56949,-16.116
1.57,-14.6888
1.57051,-13.2126
1.57103,-11.9219
1.57154,-11.0379
1.57205,-10.7304
1.57256,-11.0892
1.57307,-12.1129
1.57359,-13.7113
1.5741,-15.7187
1.57461,-17.9138
1.57512,-20.0426
1.57563,-21.8446
1.57615,-23.0775
1.57666,-23.5412
1.57717,-23.1005
1.57768,-21.7071
1.57819,-19.4183
1.57871,-16.4042
1.57922,-12.9397
1.57973,-9.37609
1.58024,-6.09499
1.58075,-3.4491
1.58127,-1.70065
1.58178,-0.971336
1.58229,-1.21328
1.5828,-2.21115
1.58331,-3.616
1.58383,-5.00901
1.58434,-5.98308
1.58485,-6.22428
1.58536,-5.57445
1.58587,-4.05993
1.58639,-1.88268
1.5869,0.623287
1.58741,3.06022
1.58792,5.04702
1.58843,6.29376
1.58895,6.65497
1.58946,6.15217
1.58997,4.96285
1.59048,3.38001
1.59099,1.75354
1.59151,0.428213
1.59202,-0.312316
1.59253,-0.286818
1.59304,0.562278
1.59355,2.17141
1.59407,4.37691
1.59458,6.94619
1.59509,9.61093
1.5956,12.0943
1.59611,14.1331
1.59663,15.4963
1.59714,16.0027
1.59765,15.5374
1.59816,14.068
1.59867,11.6617
1.59919,8.49904
1.5997,4.87798
1.60021,1.19695
1.60072,-2.08584
1.60123,-4.51818
1.60175,-5.733
1.60226,-5.52317
1.60277,-3.89401
1.60328,-1.08064
1.60379,2.47629
1.60431,6.20047
1.60482,9.48545
1.60533,11.8108
1.60584,12.8399
1.60635,12.4786
1.60687,10.8848
1.60738,8.42794
1.60789,5.60748
1.6084,2.94757
1.60891,0.894229
1.60943,-0.258936
1.60994,-0.404461
1.61045,0.386146
1.61096,1.90073
1.61147,3.84624
1.61199,5.91549
1.6125,7.84245
1.61301,9.43396
1.61352,10.5753
1.61403,11.2199
1.61455,11.3733
1.61506,11.0763
1.61557,10.3926
1.61608,9.40198
1.61659,8.20439
1.61711,6.92899
1.61762,5.73842
1.61813,4.81935
1.61864,4.35903
1.61915,4.50989
1.61967,5.35188
1.62018,6.8611
1.62069,8.89368
1.6212,11.1921
1.62171,13.4186
1.62223,15.2148
1.62274,16.2723
1.62325,16.3997
1.62376,15.5671
1.62427,13.9162
1.62479,11.735
1.6253,9.39849
1.62581,7.29109
1.62632,5.72402
1.62683,4.87056
1.62735,4.73433
1.62786,5.15868
1.62837,5.87144
1.62888,6.55255
1.62939,6.90915
1.62991,6.73943
1.63042,5.97253
1.63093,4.67445
1.63144,3.02289
1.63195,1.26104
1.63247,-0.354935
1.63298,-1.60188
1.63349,-2.32335
1.634,-2.4446
1.63451,-1.96884
1.63503,-0.959095
