-0.587198,-0.022936
-0.58619,-0.024257
-0.585181,-0.0202989
-0.584173,-0.0108186
-0.583165,0.00365102
-0.582157,0.0215164
-0.581149,0.0400963
-0.580141,0.056279
-0.579133,0.0672036
-0.578125,0.0710704
-0.577117,0.0668664
-0.576109,0.0545599
-0.575101,0.035126
-0.574093,0.0106489
-0.573085,-0.0161248
-0.572077,-0.0426745
-0.571069,-0.0669786
-0.57006,-0.0876576
-0.569052,-0.103676
-0.568044,-0.114429
-0.567036,-0.119886
-0.566028,-0.120341
-0.56502,-0.116134
-0.564012,-0.107275
-0.563004,-0.0937364
-0.561996,-0.0757376
-0.560988,-0.0538013
-0.55998,-0.0287594
-0.558972,-0.00158585
-0.557964,0.026389
-0.556956,0.0535989
-0.555948,0.07828
-0.55494,0.0987949
-0.553931,0.113933
-0.552923,0.123024
-0.551915,0.126052
-0.550907,0.123538
-0.549899,0.116715
-0.548891,0.107246
-0.547883,0.09705
-0.546875,0.0877423
-0.545867,0.0804364
-0.544859,0.0756703
-0.543851,0.0733577
-0.542843,0.0731026
-0.541835,0.0741117
-0.540827,0.0758399
-0.539819,0.0780322
-0.53881,0.0810746
-0.537802,0.0857245
-0.536794,0.0926105
-0.535786,0.102034
-0.534778,0.113255
-0.53377,0.124568
-0.532762,0.132907
-0.531754,0.134509
-0.530746,0.125762
-0.529738,0.104242
-0.52873,0.0699053
-0.527722,0.0256745
-0.526714,-0.0217852
-0.525706,-0.0621419
-0.524698,-0.0820198
-0.52369,-0.0661117
-0.522681,0.0010994
-0.521673,0.134032
-0.520665,0.34437
-0.519657,0.640056
-0.518649,1.02478
-0.517641,1.49782
-0.516633,2.05488
-0.515625,2.68865
-0.514617,3.39032
-0.513609,4.15048
-0.512601,4.96027
-0.511593,5.81211
-0.510585,6.69982
-0.509577,7.61923
-0.508569,8.5677
-0.50756,9.54439
-0.506552,10.5493
-0.505544,11.5828
-0.504536,12.6455
-0.503528,13.7372
-0.50252,14.8569
-0.501512,16.0015
-0.500504,17.1662
-0.499496,18.3448
-0.498488,19.5301
-0.49748,20.7149
-0.496472,21.893
-0.495464,23.0596
-0.494456,24.2126
-0.493448,25.3521
-0.49244,26.4803
-0.491431,27.6004
-0.490423,28.7161
-0.489415,29.8305
-0.488407,30.9455
-0.487399,32.062
-0.486391,33.1799
-0.485383,34.2981
-0.484375,35.4154
-0.483367,36.5309
-0.482359,37.6436
-0.481351,38.7529
-0.480343,39.858
-0.479335,40.9582
-0.478327,42.0523
-0.477319,43.139
-0.47631,44.2175
-0.475302,45.2872
-0.474294,46.3483
-0.473286,47.4018
-0.472278,48.4489
-0.47127,49.4907
-0.470262,50.5279
-0.469254,51.5598
-0.468246,52.5849
-0.467238,53.6005
-0.46623,54.6036
-0.465222,55.5911
-0.464214,56.5609
-0.463206,57.512
-0.462198,58.4453
-0.46119,59.3629
-0.460181,60.2684
-0.459173,61.1659
-0.458165,62.0598
-0.457157,62.9531
-0.456149,63.8479
-0.455141,64.7448
-0.454133,65.6433
-0.453125,66.5419
-0.452117,67.438
-0.451109,68.3285
-0.450101,69.2101
-0.449093,70.0802
-0.448085,70.9365
-0.447077,71.7779
-0.446069,72.6036
-0.44506,73.4149
-0.444052,74.2143
-0.443044,75.0054
-0.442036,75.7926
-0.441028,76.5806
-0.44002,77.3736
-0.439012,78.1751
-0.438004,78.9868
-0.436996,79.8083
-0.435988,80.6368
-0.43498,81.4679
-0.433972,82.2962
-0.432964,83.1163
-0.431956,83.9232
